source,lun_bawang,english,type
kemaloh_lundayeh_dictionary,ngayad,slice,word
kemaloh_lundayeh_dictionary,kinayad,sliced by someone,definition
kemaloh_lundayeh_dictionary,kiadi',ask someone to slice something,definition
kemaloh_lundayeh_dictionary,nekayad,accidentally sliced,definition
kemaloh_lundayeh_dictionary,Kayan,an indigenous people of Sarawak and Kalimantan,definition
kemaloh_lundayeh_dictionary,kayang,laying with the face up,definition
kemaloh_lundayeh_dictionary,ngekayang,turn someone or something to lay face up,definition
kemaloh_lundayeh_dictionary,tekayang,laying on one's back,definition
kemaloh_lundayeh_dictionary,mekayang..,able to lie facing upwards,definition
kemaloh_lundayeh_dictionary,kayem,the movement of a person's toothless jaw when chewing something,definition
kemaloh_lundayeh_dictionary,ngekayem,move the jaw about as in chewing,definition
kemaloh_lundayeh_dictionary,kinayem,the jaw was moved about as in chewing,definition
kemaloh_lundayeh_dictionary,kayep,a waving of hands to call,definition
kemaloh_lundayeh_dictionary,ngayep,wave hands to call someone,definition
kemaloh_lundayeh_dictionary,kinayep,hands were waved by someone,definition
kemaloh_lundayeh_dictionary,Kinayep kuh ideh em idi mo' ideh mitii negkuh.,They recognized me only after I waved at them.,sentence
kemaloh_lundayeh_dictionary,kayud,show off,word
kemaloh_lundayeh_dictionary,sikayud,show off to other people,definition
kemaloh_lundayeh_dictionary,Naa sikayud belein lun nei.,Do not show off or people will talk about you.,sentence
kemaloh_lundayeh_dictionary,Febalaa fem naa mekayud ticu'.,"If you are talking, don't use your hands (implies a lack of manners).",sentence
kemaloh_lundayeh_dictionary,kayuh,a tree,word
kemaloh_lundayeh_dictionary,kayuh abaa,firewood,word
kemaloh_lundayeh_dictionary,afui,firewood,word
kemaloh_lundayeh_dictionary,angat kayuh,the branch of a tree,word
kemaloh_lundayeh_dictionary,bangar kayuh,sawn timber,word
kemaloh_lundayeh_dictionary,batang kayuh,timber,word
kemaloh_lundayeh_dictionary,geriting kayuh,the buttress of tree,word
kemaloh_lundayeh_dictionary,kayuh,a bundle or skein of cloth,word
kemaloh_lundayeh_dictionary,kayuh garis,a ruler,word
kemaloh_lundayeh_dictionary,sikayuh cloth.,one roll of cloth,word
kemaloh_lundayeh_dictionary,ke',see key',redirect
kemaloh_lundayeh_dictionary,kebalaa neh,"he, she said",word
kemaloh_lundayeh_dictionary,keburi' neh,"he, she said",word
kemaloh_lundayeh_dictionary,mebalaa kebalaa,very famous,word
kemaloh_lundayeh_dictionary,kebalan,a type of riman (string) taken from a palm tree used as leg rings (fakel),definition
kemaloh_lundayeh_dictionary,kebaren,a water monitor lizard,word
kemaloh_lundayeh_dictionary,kebeneh,oppress,word
kemaloh_lundayeh_dictionary,kebia',a sago palm,word
kemaloh_lundayeh_dictionary,kebita',ask someone to loan or borrow something,definition
kemaloh_lundayeh_dictionary,kebiten,"will be borrowed, loaned",definition
kemaloh_lundayeh_dictionary,kebpeng,"sky, the heavens",word
kemaloh_lundayeh_dictionary,kebpeng langit,middle sky shaped like a roong,definition
kemaloh_lundayeh_dictionary,kebpeng agung,"the first heaven described in oral literature, especially mumun",definition
kemaloh_lundayeh_dictionary,kebpu'-kebpu',the sound made by a beating heart,definition
kemaloh_lundayeh_dictionary,"Kebuan, Pa'","a tributary of the Lutut River, Kecamatan Krayan, KALTIM",definition
kemaloh_lundayeh_dictionary,"Kebuan, Pa'","a village in Krayan Hilir, KALTIM",definition
kemaloh_lundayeh_dictionary,keburungan mebalaa kebalaa..,a group of words to describe a famous or well known person,definition
kemaloh_lundayeh_dictionary,meburung,a group of words to describe a famous or well known person,definition
kemaloh_lundayeh_dictionary,keceh,"that thing, anything",word
kemaloh_lundayeh_dictionary,"Enun ruen muh ngeceh yeneh, Labo? What are you doing there, Labo?","What are you doing there, Labo?",sentence
kemaloh_lundayeh_dictionary,kiceh,"disturbed, touched, by someone",definition
kemaloh_lundayeh_dictionary,kecen,"something will be done to something, will be disturbed, touched",definition
kemaloh_lundayeh_dictionary,kaca',"ask someone to disturb, touch or do something to something or someone",definition
kemaloh_lundayeh_dictionary,Kaca' luk luun mija neh.,"Do something (touch, move, throw, get rid of) to the thing on the table.",sentence
kemaloh_lundayeh_dictionary,ikeceh,"someone, so and so. Telling someone about somebody without mentioning a name",definition
kemaloh_lundayeh_dictionary,iKeceh nan kuh nemerey surat dih.,I gave the letter to him.,sentence
kemaloh_lundayeh_dictionary,iKeceh nenebpeng,So and so has felled the tree,definition
kemaloh_lundayeh_dictionary,iKeceh nenebpeng kayuh neh.,So and so has felled the tree.,sentence
kemaloh_lundayeh_dictionary,kecep,an edible fungus (mushroom),word
kemaloh_lundayeh_dictionary,kecep mateh,blinking of the eyes,word
kemaloh_lundayeh_dictionary,kecii,a wild tree with edible fruit,definition
kemaloh_lundayeh_dictionary,kecii arau,a variety of kecii which is best for firewood; easily burnt when still wet,definition
kemaloh_lundayeh_dictionary,bua' kecii,the fruit of a kecii tree,word
kemaloh_lundayeh_dictionary,"Kecu', Lung","a village in Lawas District, Sarawak",definition
kemaloh_lundayeh_dictionary,kedaan,see kadaan,redirect
kemaloh_lundayeh_dictionary,kedadaa,"a scratch, bruise",word
kemaloh_lundayeh_dictionary,nekedadaa,was scratched or bruised,definition
kemaloh_lundayeh_dictionary,kindadaa,scratched or bruised by someone,definition
kemaloh_lundayeh_dictionary,kedaluh,"a quarrel, an argument",word
kemaloh_lundayeh_dictionary,fekedaluh,"argue, quarrel, exchange angry words",definition
kemaloh_lundayeh_dictionary,kindaluh,scolded by someone,definition
kemaloh_lundayeh_dictionary,kedeluen,will be scolded,definition
kemaloh_lundayeh_dictionary,Kedeluen muh delei luk nemeno bua' midih.,The person who stole your fruits will be scolded.,sentence
kemaloh_lundayeh_dictionary,kedang,see kadang,redirect
kemaloh_lundayeh_dictionary,kedangan,the whole night,word
kemaloh_lundayeh_dictionary,kedarat,a variety of monitor lizard,word
kemaloh_lundayeh_dictionary,Kedayan,"a Malay group found in Sabah, Sarawak and Brunei",definition
kemaloh_lundayeh_dictionary,kedayuu,a large water lizard,word
kemaloh_lundayeh_dictionary,kedeh,see nedeh,redirect
kemaloh_lundayeh_dictionary,kedeh men,they said,word
kemaloh_lundayeh_dictionary,kedeluen,someone who is to be scolded,definition
kemaloh_lundayeh_dictionary,kedem-kedem,twinkling of the eyes,word
kemaloh_lundayeh_dictionary,kedemut,"sour face, frown",word
kemaloh_lundayeh_dictionary,kedianan,not giving something up,definition
kemaloh_lundayeh_dictionary,"Masaad tuu fana' iko ngalap tana' luk nan muh nenibuu bua' nem naa teh uwi kedianan ku ineh. Eyen if you insist on having that piece of land where you have planted fruit trees, I am not giving it up. Belien kuh emung tibuu luk tinibuu mineh.","I know that you have taken over the land where you have planted fruit trees. Even if you insist on having that piece of land where you have planted fruit trees, I am not giving it up. I will buy all the fruit trees you have planted on it.",sentence
kemaloh_lundayeh_dictionary,kedih,that's what is being said,definition
kemaloh_lundayeh_dictionary,"Ukab, eme' iko dei' nekinih kedih.",Ukab you are asked to go there now.,sentence
kemaloh_lundayeh_dictionary,kedih em (kedim),that's what is being said,definition
kemaloh_lundayeh_dictionary,Lawey-lawey iBeruang kedih em sier keneh em idih iTuk Felanuk liang batang.,"As Beruang was walking by, he saw Tuk Felanuk under the log.",sentence
kemaloh_lundayeh_dictionary,mo kedih,"yes, he/she agreed",definition
kemaloh_lundayeh_dictionary,kedim,a short form for kedih em (as being said or told),definition
kemaloh_lundayeh_dictionary,"Tudo ifelanuk kedim, sier keneh em ineh iberuang nalan ret dei'.",It was said that the mouse-deer was seated when he saw the bear coming.,sentence
kemaloh_lundayeh_dictionary,kediman,"a curse, swearing",word
kemaloh_lundayeh_dictionary,kediman,a very bitter anger,word
kemaloh_lundayeh_dictionary,ngediman,"swear at, curse or abuse someone",definition
kemaloh_lundayeh_dictionary,kindiman,"cursed, sworn at or abused by someone",definition
kemaloh_lundayeh_dictionary,kediner,lumps under the skin (like swollen lymph glands),definition
kemaloh_lundayeh_dictionary,mekediner,have lumps under skin (like swollen lymph nodes),definition
kemaloh_lundayeh_dictionary,nekediner,had lumps,word
kemaloh_lundayeh_dictionary,kedinga',ask someone to lift something (here),definition
kemaloh_lundayeh_dictionary,kedingen,will be lifted,definition
kemaloh_lundayeh_dictionary,kedinguh,ask someone to lift something,definition
kemaloh_lundayeh_dictionary,mekacang,(knock-kneed),definition
kemaloh_lundayeh_dictionary,mada',direct,word
kemaloh_lundayeh_dictionary,mada',teach,word
kemaloh_lundayeh_dictionary,mada',"tell, inform",word
kemaloh_lundayeh_dictionary,madak,put powder on,word
kemaloh_lundayeh_dictionary,madal,see mengadel,redirect
kemaloh_lundayeh_dictionary,Madang,a male personal name,definition
kemaloh_lundayeh_dictionary,"Madang, Pa'","an early Lundayeh/Lun Bawang settlement in the upper Trusan, Lawas District, Sarawak",definition
kemaloh_lundayeh_dictionary,madi',rice grains broken when milled (not dry enough),definition
kemaloh_lundayeh_dictionary,madib,can cut with a sharp karit,definition
kemaloh_lundayeh_dictionary,madii,can split easily (rattan),word
kemaloh_lundayeh_dictionary,madii,can split easily but not equally,definition
kemaloh_lundayeh_dictionary,madil,shoot with a shotgun,word
kemaloh_lundayeh_dictionary,mading,has ear discharge from an ear infection,definition
kemaloh_lundayeh_dictionary,mado,far away,word
kemaloh_lundayeh_dictionary,madu',the forehead,word
kemaloh_lundayeh_dictionary,mafaa',chew something (like sugar cane),definition
kemaloh_lundayeh_dictionary,mafag,"slap, clap hands",word
kemaloh_lundayeh_dictionary,mefag,"slap, clap hands",word
kemaloh_lundayeh_dictionary,mafag ticu',clap hands,word
kemaloh_lundayeh_dictionary,mafak,"can split, able to split wood, etc. 2. can be split..",definition
kemaloh_lundayeh_dictionary,mefak,"can split, able to split wood, etc. 2. can be split..",definition
kemaloh_lundayeh_dictionary,mekafak,"can split, able to split wood, etc. 2. can be split..",definition
kemaloh_lundayeh_dictionary,mafal,make a small farm between harvesting and the next season,definition
kemaloh_lundayeh_dictionary,mafal,"remember, memorize",word
kemaloh_lundayeh_dictionary,mafar,make a floor out of split bamboo,definition
kemaloh_lundayeh_dictionary,mafet,overgrown with grass; bushy,word
kemaloh_lundayeh_dictionary,mafih,"not in place, out of position",word
kemaloh_lundayeh_dictionary,mafil,can slice or peel,word
kemaloh_lundayeh_dictionary,mafir,can build a bridge across a river,definition
kemaloh_lundayeh_dictionary,mafit,stop by someone's house when on a journey,definition
kemaloh_lundayeh_dictionary,mafit muned eco,mid morning,word
kemaloh_lundayeh_dictionary,Mafu',a female personal name,definition
kemaloh_lundayeh_dictionary,mafu' uluh aleb,walk with knees touching,definition
kemaloh_lundayeh_dictionary,mafuh,can sweep,word
kemaloh_lundayeh_dictionary,mafui,burning,word
kemaloh_lundayeh_dictionary,mafui,can build a fire,word
kemaloh_lundayeh_dictionary,magag,be in a hurry; pressured to hurry,definition
kemaloh_lundayeh_dictionary,magar,put a fence around something,definition
kemaloh_lundayeh_dictionary,mageh,soon,word
kemaloh_lundayeh_dictionary,mager,being cut into small or very fine pieces,definition
kemaloh_lundayeh_dictionary,mager,can be minced,word
kemaloh_lundayeh_dictionary,magu',knock with the beak or cacque (hornbill),definition
kemaloh_lundayeh_dictionary,"Magut, Lung","an early settlement near Lung Pa' Sia', Sipitang District, Sabah",definition
kemaloh_lundayeh_dictionary,"Mai, Pa'","a tributary of the Krayan River, Kecamatan Krayan, KALTIM",definition
kemaloh_lundayeh_dictionary,Pa' Umai,"a tributary of the Krayan River, Kecamatan Krayan, KALTIM",definition
kemaloh_lundayeh_dictionary,main,see mein,redirect
kemaloh_lundayeh_dictionary,mait,see meit,redirect
kemaloh_lundayeh_dictionary,makaa',can break (branch of tree),word
kemaloh_lundayeh_dictionary,makaag,see mekaag,redirect
kemaloh_lundayeh_dictionary,makaang,can plug,word
kemaloh_lundayeh_dictionary,mekaang,can plug,word
kemaloh_lundayeh_dictionary,makad,can split a log in halves,word
kemaloh_lundayeh_dictionary,makad,be inside out; upside down,definition
kemaloh_lundayeh_dictionary,makai,use; wear,word
kemaloh_lundayeh_dictionary,makang,able to step over,definition
kemaloh_lundayeh_dictionary,akang1,able to step over,definition
kemaloh_lundayeh_dictionary,makel,put on fakel (leg rings),definition
kemaloh_lundayeh_dictionary,maku',"drive, knock a nail",word
kemaloh_lundayeh_dictionary,makuk,act silly,word
kemaloh_lundayeh_dictionary,makut,scoop something sticky with the hands or fingers,definition
kemaloh_lundayeh_dictionary,makuu',see mekuu',redirect
kemaloh_lundayeh_dictionary,mala',miss the mark; miss,word
kemaloh_lundayeh_dictionary,malaa,"say, utter, narrate, pronounce",word
kemaloh_lundayeh_dictionary,malaa,caress someone on the back or head to console or comfort,definition
kemaloh_lundayeh_dictionary,malaa,having more than; being extra,word
kemaloh_lundayeh_dictionary,malaa,clear from undergrowth,word
kemaloh_lundayeh_dictionary,malang,cut skin with a razor or knife,word
kemaloh_lundayeh_dictionary,malap,"able to earn a good, decent living; getting a good harvest from the farm and spending or using it wisely",definition
kemaloh_lundayeh_dictionary,malem,evening; night,word
kemaloh_lundayeh_dictionary,maleng,fertilize the soil,word
kemaloh_lundayeh_dictionary,malep,swindle something from someone (like money),definition
kemaloh_lundayeh_dictionary,mali,pregnant,word
kemaloh_lundayeh_dictionary,mali,to suffer from a curse,definition
kemaloh_lundayeh_dictionary,mali,get sick as a result of breaking a taboo,definition
kemaloh_lundayeh_dictionary,mali,full of dirt,word
kemaloh_lundayeh_dictionary,mali,fill in a depression on a flat surface,definition
kemaloh_lundayeh_dictionary,malid,winnow (rice),word
kemaloh_lundayeh_dictionary,malid,make something fly with the wind (kite),definition
kemaloh_lundayeh_dictionary,malii,quiet; silent,word
kemaloh_lundayeh_dictionary,malipang,see melifang,redirect
kemaloh_lundayeh_dictionary,malit,"tough (especially meat, wood or bark)",definition
kemaloh_lundayeh_dictionary,malo,able to do another thing while performing the actual job,definition
kemaloh_lundayeh_dictionary,Malud,a male personal name,definition
kemaloh_lundayeh_dictionary,malui,farm in rotation; furlough land,definition
kemaloh_lundayeh_dictionary,malum,can deny,word
kemaloh_lundayeh_dictionary,mekalum,can deny,word
kemaloh_lundayeh_dictionary,malun,see meluun,redirect
kemaloh_lundayeh_dictionary,malung,has valleys or gorges,definition
kemaloh_lundayeh_dictionary,maman,feed someone,word
kemaloh_lundayeh_dictionary,mamur,misty (water),definition
kemaloh_lundayeh_dictionary,mana',act proud when praised,definition
kemaloh_lundayeh_dictionary,manad,climb (a rock or tree),word
kemaloh_lundayeh_dictionary,manak,can climb,word
kemaloh_lundayeh_dictionary,mekanak,can climb,word
kemaloh_lundayeh_dictionary,manak,make rice powder,word
kemaloh_lundayeh_dictionary,manam,can be picked (grains) from the ground,definition
kemaloh_lundayeh_dictionary,mekanam,can be picked (grains) from the ground,definition
kemaloh_lundayeh_dictionary,manang,winner; victorious,word
kemaloh_lundayeh_dictionary,manet,see ngineit,redirect
kemaloh_lundayeh_dictionary,mangad,bending backwards,word
kemaloh_lundayeh_dictionary,mangalan,see menelen,redirect
kemaloh_lundayeh_dictionary,"mangan, bua'",a variety of mango,word
kemaloh_lundayeh_dictionary,"Mangan, Lung","a former village in Krayan Tengah, KALTIM, now regrouped with Lung Puak",definition
kemaloh_lundayeh_dictionary,mangarang,see seruang,redirect
kemaloh_lundayeh_dictionary,manged,many; plenty,word
kemaloh_lundayeh_dictionary,mula',many; plenty,word
kemaloh_lundayeh_dictionary,"Mangeh, Pa'","a tributary of the Krayan River, Kecamatan Krayan, KALTIM",definition
kemaloh_lundayeh_dictionary,mangok,having goiter,word
kemaloh_lundayeh_dictionary,mangud,young; unripe; immature,word
kemaloh_lundayeh_dictionary,sigagau,restless,word
kemaloh_lundayeh_dictionary,gageh,"a moment, instant",word
kemaloh_lundayeh_dictionary,segegeh,"a few moments, a little while",definition
kemaloh_lundayeh_dictionary,selinggageh,"a few moments, a little while",definition
kemaloh_lundayeh_dictionary,sigageh,"a few moments, a little while",definition
kemaloh_lundayeh_dictionary,selinggageh or sigageh,"a few moments, a little while",definition
kemaloh_lundayeh_dictionary,nageh,shorten a period of time,word
kemaloh_lundayeh_dictionary,nageh,hurry,word
kemaloh_lundayeh_dictionary,gagen,will be asked to hurry,word
kemaloh_lundayeh_dictionary,gagen,ask someone to sieve,word
kemaloh_lundayeh_dictionary,gagen,ask a second person to tell a third person to hurry,definition
kemaloh_lundayeh_dictionary,gagkaa,rub,word
kemaloh_lundayeh_dictionary,gagkaa,crush something (leaves with the palms of the hands),definition
kemaloh_lundayeh_dictionary,Rua' ngagkaa mateh muh ke'.,Please rub your eyes.,sentence
kemaloh_lundayeh_dictionary,Rua' ngagkaa doon ubih neh.,Please crush the tapioca leaves.,sentence
kemaloh_lundayeh_dictionary,gigkaa,crush something with the palms of the hands,definition
kemaloh_lundayeh_dictionary,gigkaa,clear the eyes from foreign objects with the fingers; rub the eyes,definition
kemaloh_lundayeh_dictionary,gagkaa,crushed with the palms,definition
kemaloh_lundayeh_dictionary,gagkaan,will be rubbed,word
kemaloh_lundayeh_dictionary,gagkaan,will be crushed with the palms of the hands,definition
kemaloh_lundayeh_dictionary,gagkang,the act of getting ready to go,definition
kemaloh_lundayeh_dictionary,Bura' feh ulai gagkang muh?,Why are you so slow in preparing to go?,sentence
kemaloh_lundayeh_dictionary,ngegkang,help someone prepare for a trip,definition
kemaloh_lundayeh_dictionary,gugkang,get ready to go on a journey,definition
kemaloh_lundayeh_dictionary,Gugkang eme' yafeh iko?,Where are you getting ready to go?,sentence
kemaloh_lundayeh_dictionary,negugkang,prepared to go on a trip,definition
kemaloh_lundayeh_dictionary,gigkang,someone was helped to prepare to leave for another place or on a trip,definition
kemaloh_lundayeh_dictionary,Gegangen muh iLakui neh.,Get Lakui all the things that he requires for his trip.,sentence
kemaloh_lundayeh_dictionary,gagkar,shaking a tree to drop the fruit or leaves,definition
kemaloh_lundayeh_dictionary,ngagkar,shake a tree to get the fruits,word
kemaloh_lundayeh_dictionary,gugkar,"shake body to get rid of water, like a dog shaking",definition
kemaloh_lundayeh_dictionary,sigagkar,shake body to get rid of water (like a dog shaking),definition
kemaloh_lundayeh_dictionary,gago,"Crestless Fireback Pheasant, white-crested Pheasant",word
kemaloh_lundayeh_dictionary,gaing,see geing,redirect
kemaloh_lundayeh_dictionary,gajah,an elephant,word
kemaloh_lundayeh_dictionary,gala',visibility,word
kemaloh_lundayeh_dictionary,gala',explanation,word
kemaloh_lundayeh_dictionary,ngegala',"reveal, explain, show",word
kemaloh_lundayeh_dictionary,gala',exposed something,word
kemaloh_lundayeh_dictionary,ginala',shown by someone,word
kemaloh_lundayeh_dictionary,gila',shown by someone,word
kemaloh_lundayeh_dictionary,ginala',explained by someone,definition
kemaloh_lundayeh_dictionary,gila',explained by someone,definition
kemaloh_lundayeh_dictionary,megala',"visible, obvious, clear",word
kemaloh_lundayeh_dictionary,sigala',show oneself from hiding,definition
kemaloh_lundayeh_dictionary,silagan,show oneself from hiding,definition
kemaloh_lundayeh_dictionary,nesigala',made oneself seen or known,definition
kemaloh_lundayeh_dictionary,galam,a floor joist,word
kemaloh_lundayeh_dictionary,galau,a legendary river serpent or dragon,definition
kemaloh_lundayeh_dictionary,galih,"strong, fast acting (poison)",definition
kemaloh_lundayeh_dictionary,Megalih tuu ubat luk birey duktor negkuh dih. Do' eit uluh kuh feh.,The medicine the doctor gave me was strong. My headache has gone.,sentence
kemaloh_lundayeh_dictionary,Galih,a male personal name,definition
kemaloh_lundayeh_dictionary,gamatan,see gematan,redirect
kemaloh_lundayeh_dictionary,gamber,"a photograph, picture",definition
kemaloh_lundayeh_dictionary,gaber,"a photograph, picture",definition
kemaloh_lundayeh_dictionary,gameh-gameh,act very fast while doing things with the hands,definition
kemaloh_lundayeh_dictionary,gamet,a falcon,word
kemaloh_lundayeh_dictionary,gamet,Crested-Serpent Eagle,word
kemaloh_lundayeh_dictionary,gamet,grabbing of something,definition
kemaloh_lundayeh_dictionary,fegamet,almost fall as it is not possible to hold,definition
kemaloh_lundayeh_dictionary,ganang,lifting,word
kemaloh_lundayeh_dictionary,tiganang,lifted,definition
kemaloh_lundayeh_dictionary,Meteganang muh buan neh keh Siran?,Siran are you able to lift the buan?,sentence
kemaloh_lundayeh_dictionary,neteganang,the position of a very heavy object that is higher than it was as a result of being lifted,definition
kemaloh_lundayeh_dictionary,"Nutun ngiding batang dih kei em, udung neh selifaa mo' neteganang.","We tried to lift the log, but we only managed to lift one end (due to its weight).",sentence
kemaloh_lundayeh_dictionary,Ganang,a male personal name,definition
kemaloh_lundayeh_dictionary,gani',see geni',redirect
kemaloh_lundayeh_dictionary,Ganit,a female personal name,definition
kemaloh_lundayeh_dictionary,ganui,lift,word
kemaloh_lundayeh_dictionary,becuk ganui,an orang utan,word
kemaloh_lundayeh_dictionary,gapuk,see gafuk,redirect
kemaloh_lundayeh_dictionary,gar,the sound made by the broken bamboo,definition
kemaloh_lundayeh_dictionary,garaa,"the sound made when walking on dry leaves, bushes",definition
kemaloh_lundayeh_dictionary,garaang,"old and thin, especially referring to a female animal",definition
kemaloh_lundayeh_dictionary,tineh garaang,"an old and thin female animal (pig, cow or buffalo)",definition
kemaloh_lundayeh_dictionary,berek garaang,a thin female pig,word
kemaloh_lundayeh_dictionary,garan tana',a land title,word
kemaloh_lundayeh_dictionary,garang,a chameleon,word
kemaloh_lundayeh_dictionary,garang balui,a type of chameleon which changes colour of its skin from chocolate to green and vice-versa in order to avoid detection,definition
kemaloh_lundayeh_dictionary,garang sekilat,a flying chameleon,word
kemaloh_lundayeh_dictionary,garis,line,word
kemaloh_lundayeh_dictionary,garit,see Gerit,redirect
kemaloh_lundayeh_dictionary,garo,a stirring stick,word
kemaloh_lundayeh_dictionary,ngaro,"stir, mix",word
kemaloh_lundayeh_dictionary,gerawan,will be stirred,word
kemaloh_lundayeh_dictionary,gasing,a spinning top,word
kemaloh_lundayeh_dictionary,gataa,crossing of a river or road,definition
kemaloh_lundayeh_dictionary,Fengeh gataa kei abpa' dim idi mo' ideh inecing.,After we crossed the river they had arrived.,sentence
kemaloh_lundayeh_dictionary,"Do'-do' gataa abpa' neh, na' manud muyuh.",Please cross the river carefully to avoid being swept down-river.,sentence
kemaloh_lundayeh_dictionary,ngataa,cross a river or road,word
kemaloh_lundayeh_dictionary,Kereb neh metutun abpa' dih do' ruen ngataa.,It is better to cross the river when it is shallow.,sentence
kemaloh_lundayeh_dictionary,negutaa,crossed,word
kemaloh_lundayeh_dictionary,ginitaa,crossed by someone,definition
kemaloh_lundayeh_dictionary,Tuluu aken midih abpa' dih ginitaa kei.,We crossed the river at our bathing place.,sentence
kemaloh_lundayeh_dictionary,ngitaa,will cross,word
kemaloh_lundayeh_dictionary,Eme' dei difar feh iko em ruen muh ngitaa abpa' neh.,"If you want to go to the other side, you will have to cross the river.",sentence
kemaloh_lundayeh_dictionary,Megei' abpa' neh gitein kei.,The river will always be crossed by us.,sentence
kemaloh_lundayeh_dictionary,gitein,Which part of the river will we cross?,definition
kemaloh_lundayeh_dictionary,Tuluu afeh abpa' dih giteinteu?,Which part of the river will we cross?,sentence
kemaloh_lundayeh_dictionary,Tuluu aken kidih giteinmuyuh nabpaa.,My bathing place will be crossed by you.,sentence
kemaloh_lundayeh_dictionary,gitein,We will cross the river at Sakai's bathing place,definition
kemaloh_lundayeh_dictionary,Tuluu aken iSakai dih gitein teu.,We will cross the river at Sakai's bathing place.,sentence
kemaloh_lundayeh_dictionary,Kereb merikan fem megataa muh abpa' Matang neh.,The Matang River can be crossed when it is the dry season.,sentence
kemaloh_lundayeh_dictionary,fegataa,able to reach the other side by whatever means,definition
kemaloh_lundayeh_dictionary,"Neferibuey feh uwi tuu-tuu em, fegataa mo' uwi difar selifaa.",When I rowed up to my level best I managed to reach the other side of the river. (The current of the river is very swift).,sentence
kemaloh_lundayeh_dictionary,mefegataa,ability to reach the other side of river or road,definition
kemaloh_lundayeh_dictionary,"Mefegataa muh feh Pa' Rayeh neh em, merey usin uwi nemuh.",If you are able,sentence
kemaloh_lundayeh_dictionary,Ufai,a male personal name,definition
kemaloh_lundayeh_dictionary,Ufai Kesian,the name of the hero in the laba' of this name. A story of the adventures of Ufai Kesian and the sultanate of Brunei or Bang Fedian,definition
kemaloh_lundayeh_dictionary,Ufai Semaring,"the name of a giant human in the laba' of this name. Surud Ufai Semaring.. a mountain near Lung Bawan where Ufai Semaring used to stay in a cave. angan Ufai Semaring.. three large stones near Lung Pa' Sia', Sipitang District, Sabah arranged in a standing position where Ufai Semaring put his cooking pot when cooking",definition
kemaloh_lundayeh_dictionary,Ufai So,a person who likes to exaggerate,definition
kemaloh_lundayeh_dictionary,"Felabaa foot minih leh, kudeng iUfai So dih.","You like to exaggerate, just like Ufai So.",sentence
kemaloh_lundayeh_dictionary,ufak,"crack, break open, or split by itself",definition
kemaloh_lundayeh_dictionary,kufak,break open by itself,word
kemaloh_lundayeh_dictionary,Inufak ku nefidang bua' datu' neh.,The durian cracked due to the heat of the sun.,sentence
kemaloh_lundayeh_dictionary,ufan,bait,word
kemaloh_lundayeh_dictionary,ngufan,bait a trap,word
kemaloh_lundayeh_dictionary,mekufan,can be baited,word
kemaloh_lundayeh_dictionary,mekufan,able to bait (hook),word
kemaloh_lundayeh_dictionary,ufat,upside down,word
kemaloh_lundayeh_dictionary,ngufat,put in an upside down position,word
kemaloh_lundayeh_dictionary,ngufat balaa,answer someone (like during an argument),word
kemaloh_lundayeh_dictionary,ufat,an answer to a call or question,word
kemaloh_lundayeh_dictionary,ngufat,answer a call,word
kemaloh_lundayeh_dictionary,ufer,intertwining,word
kemaloh_lundayeh_dictionary,ngufer,twine fibre to make thread or string,word
kemaloh_lundayeh_dictionary,Ngufer banang neh iko. Inabet kuh ku nufer kukud laal dih.,You intertwine the banang. I tied the chicken's leg with nufer.,sentence
kemaloh_lundayeh_dictionary,nufer,was intertwined to make thread,word
kemaloh_lundayeh_dictionary,ufit,tweezers (like those used to pluck old man's beard),definition
kemaloh_lundayeh_dictionary,ngufit,pick something with tweezers,word
kemaloh_lundayeh_dictionary,fitin,will be picked using tweezers,word
kemaloh_lundayeh_dictionary,ufu',soak or dip oneself in with water,definition
kemaloh_lundayeh_dictionary,ufuk,pop like popcorn,word
kemaloh_lundayeh_dictionary,ngefuk,make popcorn,word
kemaloh_lundayeh_dictionary,ufun,run. ufun libal-libal.. a relay race,word
kemaloh_lundayeh_dictionary,ugam,mat. ugam beret.. a mat with a red weave pattern. ugam layun.. a mat made of the layun plant for drying padi,definition
kemaloh_lundayeh_dictionary,ugam sier,a mat made of the sier reed plant,word
kemaloh_lundayeh_dictionary,ugam wey,a mat made of split rattan,word
kemaloh_lundayeh_dictionary,ugka',stop; resign from a job,word
kemaloh_lundayeh_dictionary,ugeh,encouraging dogs to bark,definition
kemaloh_lundayeh_dictionary,ngugeh,encourage a dog to bark,word
kemaloh_lundayeh_dictionary,inugeh,dogs have been encouraged to bark by someone,word
kemaloh_lundayeh_dictionary,ugkel,"curl up, sleep in an awkward position",definition
kemaloh_lundayeh_dictionary,ugkep,see ukep,redirect
kemaloh_lundayeh_dictionary,Uguu,a male personal name,definition
kemaloh_lundayeh_dictionary,ui,see uwi,redirect
kemaloh_lundayeh_dictionary,ui,"What? (an answer to a call). Ui! Enun idih? Yes, what is it?",definition
kemaloh_lundayeh_dictionary,Ui! Enun idih?,"Yes, what is it?",sentence
kemaloh_lundayeh_dictionary,uiit,see wiit,redirect
kemaloh_lundayeh_dictionary,uka',ask someone to scoop water with a ladle,word
kemaloh_lundayeh_dictionary,ooka',ask someone to scoop water with a ladle,word
kemaloh_lundayeh_dictionary,ukaa,early,word
kemaloh_lundayeh_dictionary,Ukaa feh iko eco sini leh?,Why are you early today?,sentence
