book_code,book_name_lb,chapter,verse,lun_bawang
LUK,Lukas,12,42,"Idi kebala Tuhan, ""Idéké demulun luk lutep idi mileh, luk ruen tuanneh ngecuk matar uang ruma'neh, pad mabpat luk kenendeh bang kareb luk petulu?"
LUK,Lukas,12,43,Samal kuan demulun ineh luk mekeribpeh tuan nganau' kudeng ineh kareb ieh muli'!
LUK,Lukas,12,44,"Matu, Ui pebala nemuyuh, tuan ineh miak maré neneh ngimet amung binawehneh."
LUK,Lukas,12,45,"Iamo' kudeng demulun ineh pebala bang niatneh, 'Tuanku mio macing,' idi ieh ngimun mebal demulun deléi idi decur pana', idi kuman idi ngirup macing mabuk,"
LUK,Lukas,12,46,"idi tuan demulun ineh miak macing kareb seaco luk ieh na nginulat neneh, idi bang aceh kareb luk na ieh kali'. Idi ieh miak mulu' neneh, idi nuet neneh dengan lun luk na manu."
LUK,Lukas,12,47,"""Idi demulun luk pangeh nekali' pian tuanneh, iamo' na ieh netemina', idi na ieh nenganau' pian tuanneh ineh, ieh miak uen mebal mula' kua'."
LUK,Lukas,12,48,"Iamo' demulun luk na nekali' pian tuanneh, idi ieh nenganau' luk na petulu, idi ieh miak uen mebal sesuut mo'. Ngaceku kuan anid-anid lemulun luk biré mula', rat neneh mula' luk miak tekapen, idi kuan lemulun luk biré mula' kekamen, ratnan neneh mula' luk miak pituen."
LUK,Lukas,12,49,"""Ui nacing pad nganau' apui luun tana' ini; Ui pelaba pian kudeng apui ineh pangeh mebudung!"
LUK,Lukas,12,50,"Ui na miak na rerebpen dengan aceh rereb, idi kudeng apehké susa' niatKu kareb nateh rereb ineh mangun!"
LUK,Lukas,12,51,"Inanké muyuh ngerawé Ui pangeh nacing nguit pedo' bang tana' ini? Na, iamo' bunu'."
LUK,Lukas,12,52,"Rat kareb ini limeh burur lemulun bang aceh ruma' sikal metueh seburur ratnan seburur, ieh ineh teluh burur sikal metueh ratnan dueh, idi dueh sikal metueh ratnan teluh."
LUK,Lukas,12,53,"Taman sikal metueh ratnan anakneh luk deléi, idi anak deléi sikal metueh ratnan tamanneh; tinan sikal metueh ratnan anak decur, idi anak decur sikal metueh ratnan tinanneh; idi tinan deléi sikal metueh ratnan ibanneh luk decur, idi ibanneh luk decur sikal metueh ratnan tinan deléi ineh.”"
LUK,Lukas,12,54,"Idi teh kebala Yésus kuan lun mula', ""Kareb muyuh nier inan laput umak pa acep aco, muyuh petacu pebala, 'Udan sikal mebpeh,' idi mangun kudeng ineh teh."
LUK,Lukas,12,55,"Idi kareb bui rat pa kabing busat aco ngiup, idi keburi' muyuh, 'Aco miak mét idang napeh,' idi mangun kudeng ineh teh."
LUK,Lukas,12,56,"O muyuh lun luk siayu, muyuh kali' ngelio ratnan ayu tana' idi langit, iamo' kudeng apehké muyuh na miak kali' ngelio bang kareb ini?"
LUK,Lukas,12,57,"""Ngudehké muyuh na miak mutut luk matu kuan burur muyuh sebuleng?"
LUK,Lukas,12,58,"Kudeng seburur lemulun ngadu' namu idi nguit namu besara', laba medueh nalan do' iko nakap dalan mepuit rat neneh; pad ieh na nguit namu amé' matun lun luk mutut besara', idi lun luk mutut besara' na maré namu nelun pulis, idi lun pulis ineh na nipa namu bang tutup."
LUK,Lukas,12,59,"Ui pebala namu, na tu-tu iko miak remuat rat bang tutup ineh kudeng ketecan sesin pana' luk nateh binayarmu."""
LUK,Lukas,13,1,Kareb ineh teh inan tuda'-tuda' lemulun luk nemaré kali' kuan Yésus ratnan lun Galilia luk pinaté Pilatus kareb ideh uned maré baré kuan Allah.
LUK,Lukas,13,2,"Idi kebala Yésus nedeh, ""Inanké muyuh ngerawé idi lun Galilia ini meluun rayeh sala'deh ratnan sala' amung lun Galilia luk baken ineh, ngaceku ideh pinaté kudeng ineh?"
LUK,Lukas,13,3,"Ui pebala nemuyuh, 'Baken kudeng ini! Iamo' kudeng muyuh na uren kali' rungen amung muyuh pana' miak maté kudeng ineh teh.'"
LUK,Lukas,13,4,Kudeng apehké pulu' ualuh burur lemulun luk naté neritep ku ruma' luk medita' déi' Siloam ineh? Inanké muyuh ngerawé sala'deh meluun rayeh ratnan sala' amung lemulun luk tudo déi' Yerusalim?
LUK,Lukas,13,5,"Ui pebala nemuyuh, 'Baken kudeng ineh! Iamo' kudeng na muyuh uren, kali' rungen amung muyuh pana' miak maté kudeng ineh teh.' “"
LUK,Lukas,13,6,"Yésus nemada' kuandeh luk pinginud ini, ""Inan selemulun luk inan aceh lawa gita' luk tinibu bang kabun anggurneh. Idi ieh nacing sikal nakap bua' ratnan lawa ineh, iamo' sebuleng pana' nateh luk ilapneh."
LUK,Lukas,13,7,"Idi keburi'neh kuan lun matar kabun ineh, 'Siruh, pangeh teluh lak kinioneh ui nacing nakap bua' ratnan lawa gita' ini, nateh luk ilapku; do' nebpang neneh, anunké ulekneh ieh ngeperi' tana' ineh?'"
LUK,Lukas,13,8,"Iamo' kebala lun matar kabun ineh, 'O tuan, nima' neneh selak ini teh, pad ui miak ngaka iringneh idi ngerimuk lawaneh."
LUK,Lukas,13,9,"Kudeng ieh kebua' muci aco, do'; kudeng na, miak iko nebpang neneh.' “"
LUK,Lukas,13,10,"Kareb Yésus uned mada' bang aceh ruma' sembayang bang Aco luk inan Mudeng,"
LUK,Lukas,13,11,"idi inan seburur decur luk sinuet ada' luk ngelaya' burur pangeh pulu' ualuh lak kinioneh, macing ketedneh pangeh tebukut, pad ieh na miak ngesiri bururneh."
LUK,Lukas,13,12,"Kareb Yésus nenier neneh, idi Ieh nenawar decur ineh, kebalaNeh, ""O decur, mepuit iko ratnan étmu ineh.”"
LUK,Lukas,13,13,"Idi Ieh nengerareng ticu'Neh luun decur ineh; idi petacu ketedneh ineh mesiri, idi ieh nengerayeh Allah."
LUK,Lukas,13,14,"Idi lun rayeh ruma' sembayang ineh museh ngaceku Yésus nengedo' lemulun kareb Aco luk inan Mudeng, idi kebalaneh nelun mula',""Inan anem aco luk inan lemulun miak ngakem; ngaceku ineh do' lemulun macing bang aco ineh pad ideh miak uen ngedo', iamo' aleg kareb Aco luk inan Mudeng.”"
LUK,Lukas,13,15,"Iamo' Tuhan nengor balaneh, keburi'Neh, ""O lun luk siayu, bakenké bang Aco luk inan Mudeng anid-anid burur muyuh muit sapi' idi keladaineh rat bang libungneh, sikal nguit neneh amé' ngirup?"
LUK,Lukas,13,16,"Iamo' decur ini, seburur anak Ibrahim luk inabet Sétan, pangeh pulu ualuh lak kinioneh, naké ieh do' puatin ratnan abet ini bang Aco luk inan Mudeng?”"
LUK,Lukas,13,17,"Kareb Yésus nepebala kudeng ineh, amung-amung bunu'Neh migu' peh, iamo' amung-amung lun mula' ineh mawang niat ngaceku amung-amung kekamen luk rayeh luk pangeh inau'Neh."
LUK,Lukas,13,18,"Kebala Yésus, ""Anunké luk mepad kudeng Imet Allah, idi dengan anunké miak Ui maad neneh?"
LUK,Lukas,13,19,"Ieh ineh mepad kudeng aceh ngilung sesawi', luk inuit idi inisak selemulun bang kebunneh sebuleng. Idi ilung ineh mulun, idi mangun ku aceh lawa, pad suit-suit pana' ngarar luun angat-angatneh.”"
LUK,Lukas,13,20,"Idi teh kebala Yésus, ""Dengan anunké Ui miak maad Imet Allah?"
LUK,Lukas,13,21,"Ieh ineh mepad kudeng lamud, luk ilap seburur decur, idi rirengneh bang teluh uad banak, pad amung-amungneh mepuar peh.”"
LUK,Lukas,13,22,"Yésus nenalan lemaba tuda'-tuda' bawang idi ruma;, idi nemada' lemulun idi ngetacu lawéNeh amé' Yerusalim."
LUK,Lukas,13,23,"Idi seburur lemulun nepebala Neneh, ""O Tuhan, pawa'ké lemulun luk ngalap ulun?"" Idi kebala Yésus nedeh,"
LUK,Lukas,13,24,"""Do' ngekél burur muyuh semuet maya' tanga' luk meperi', ngaceku mula' lemulun luk sikal semuet iamo' na miak."
LUK,Lukas,13,25,"Tuan ruma' ineh miak tumui idi ngitek tanga', idi muci kareb muyuh tuped bal alad idi ngimun nateg tanga', kebala muyuh, 'O Tuan, ngukab tanga' kuan kai!' idi Ieh pana' miak ngor bala muyuh keburi'Neh, 'Ui na kali' rat iapeh muyuh nacing!'"
LUK,Lukas,13,26,"Idi muyuh miak ngor balaNeh, 'Kai pangeh nekuman idi nengirup pa kiungMu, idi Iko nemada' bang bawang kai.'"
LUK,Lukas,13,27,"Idi Ieh miak pebala nemuyuh, 'Ui na kali' rat iapeh muyuh nacing; buro muyuh rat Negku, amung muyuh luk nganau' luk dat!'"
LUK,Lukas,13,28,"Idi su ineh muyuh tangi'-tangi' idi pekatep lipen, kareb muyuh nier Ibrahim, Isak, idi Yakub, idi amung-amung nabi bang Imet Allah, iamo' muyuh sebuleng duken remuat."
LUK,Lukas,13,29,"Idi inan teh lemulun luk macing rat pa busat aco, idi rat pa acep aco teh, idi rat pa tinueh busat aco, idi rat pa kabing busat aco, miak tudo bang Imet Allah."
LUK,Lukas,13,30,Idi lemulun luk pa muci miak amé' pa atun; idi lemulun luk pa atun miak amé' pa muci.”
LUK,Lukas,13,31,"Kareb ineh teh tuda'-tuda' lun Parisi iné' matun Yésus, idi kebaladeh, ""Do' Iko buro rat ieni idi amé' bawang baken, ngaceku Herodés sikal ngaté Namu.”"
LUK,Lukas,13,32,"Idi kebala Yésus nedeh, ""Amé' muyuh mala kuan bungalé ineh, 'Ui nala' ada', idi ngedo' lemulun bang aco sini idi nebpa, idi aco luk keteluh Ui miak mangeh kekamenKu.'"
LUK,Lukas,13,33,"Iamo' na miak na Ui ngetacu lawéKu bang aco sini, nebpa idi soriak; ngaceku na miak seburur nabi pitayen mado rat Yerusalim."
LUK,Lukas,13,34,"""O Yerusalim, Yerusalim! Iko nengaté nabi-nabi, idi nemitung lemulun luk icuk amé' namu ku batu! Tuda' kua' Ui sikal ngamung anak-anakmu mepad kudeng aceh tineh lal luk ngerukub anak-anakneh liang iladneh, iamo' na muyuh sikal!"
LUK,Lukas,13,35,"Nekini ruma' muyuh pangeh tican ali-ali. Ui pebala nemuyuh, idi na muyuh miak nier Negku teh, pad macing kareb luk muyuh pebala, 'Samal kuanNeh luk macing bang ngadan Tuhan!' """
LUK,Lukas,14,1,"Kareb Yésus iné' kuman bang ruma' seburur lun rayeh lun Parisi bang Aco luk inan Mudeng, idi lun mula' nier Neneh."
LUK,Lukas,14,2,Idi inan seburur lemulun luk mét mebuung iné' matun Yésus.
LUK,Lukas,14,3,"Idi Yésus pana' nengitun guru-guru Ukum idi lun Parisi, keburi'Neh, ""Miakké ngedo' lemulun bang Aco lun inan Mudeng, kian, na lek?”"
LUK,Lukas,14,4,"Iamo' ideh pirud. Idi Ieh nengimet lun mét ineh, idi nengedo' neneh. Idi Ieh nengecuk neneh nalan."
LUK,Lukas,14,5,"Idi Ieh nepebala nedeh, ""Idéké rat arang muyuh luk na miket ngalap keladai idi sapi'neh luk pangeh nebpeh bang lubang bang Aco luk inan Mudeng?”"
LUK,Lukas,14,6,Idi na ideh miak ngor amung-amung balaNeh ineh teh.
LUK,Lukas,14,7,"Yésus nekali' kudeng apeh lun luk tinawar mili' su luk meluun do'. Ngaceku ineh Ieh nemada' aceh luk pinginud kuandeh, kebalaNeh,"
LUK,Lukas,14,8,"""Kareb iko darin lemulun amé' ku irau paweh, aleg tudo su luk meluun do', ngaceku kian inan teh lemulun luk meluun buren rat namu darinneh,"
LUK,Lukas,14,9,"idi lemulun luk pangeh nenawar namu macing idi pebala namu, 'Maré luk inan ineh kuan lemulun ini,' idi dengan migu' mo' iko amé' tudo su luk pa beneh tu-tu."
LUK,Lukas,14,10,"Iamo' kareb iko darin lemulun, do' iko amé' tudo su luk pa beneh tu-tu, pad lemulun luk nenawar namu macing idi pebala namu, 'O Aca', do' umak tudo pa luun teh,' idi iko miak ngalap rayeh pa kiung amung lemulun luk pamung kuman denganmu."
LUK,Lukas,14,11,"Ngaceku anid-anid lemulun luk ngedita' bururneh, ieh ineh miak uen ngebeneh, idi lemulun luk ngebeneh bururneh miak uen ngedita'.”"
LUK,Lukas,14,12,"Idi Yésus nepebala kuan lemulun luk nenawar Neneh, ""Kareb iko nganau' irau kareb maco idi malem, aleg nawar nelun rurummu, kinanakmu, pupumu, idi lun do' luk bang bawangmu, pad ideh na ngua' tawarmu."
LUK,Lukas,14,13,"Kareb iko nganau' irau, do' nawar lemulun luk masi', luk mepueg luk meliai, idi luk mebuser pana';"
LUK,Lukas,14,14,"idi samal kuanmu teh, ngaceku na luk idi anun-anun luk inandeh miak ngua' namu; ngaceku iko miak uen ngua' kareb aco tui lemulun luk matu.”"
LUK,Lukas,14,15,"Kareb seburur rat arangdeh luk kuman ineh neninger luk kudeng ini, idi ieh nepebala kuan Yésus, ""Samal kuan lemulun luk kuman ruti bang Imet Allah.”"
LUK,Lukas,14,16,"Kebala Yésus neneh, ""Inan seburur lemulun nenganau' aceh irau luk rayeh, idi ieh nenawar tuda'-tuda' ula' lemulun."
LUK,Lukas,14,17,"Kareb lemulun sikal kuman, idi ieh nengecuk demulunneh amé' inan lemulun luk tinawar ineh idi pebala, 'Amé' muyuh, ngaceku amung- amungneh pangeh temina'!'"
LUK,Lukas,14,18,"Iamo' amung-amungdeh dengan sebuleng niat nemutuh do', keburi' seburur luk pun-pun kuanneh, 'Ui pangeh nemelih tana' idi ui sikal amé' nier neneh, ui mutuh do'.'"
LUK,Lukas,14,19,"Idi keburi' luk baken, 'Ui pangeh nemelih pulu' sapi', idi ui sikal amé' nutun nedeh, ui mutuh do'.'"
LUK,Lukas,14,20,"Idi seburur luk baken nepebala, 'Ui pangeh nengaweh baruh, ngaceku ineh ui na miak macing.'"
LUK,Lukas,14,21,"Idi demulun ineh nuli' idi nemaré kali' ratnan ineh kuan tuanneh. Idi tuan ruma' ineh pana' museh idi nepebala kuan demulun ineh, 'Remuat iko amé' dengan mesaget su dalan-dalan idi lisangen, nguit amé' tungé' lemulun luk masi', luk mepueg, luk mebuser, idi luk meliai pana'.'"
LUK,Lukas,14,22,"Idi keburi' demulun ineh kuanneh, 'O tuan, anun luk icukmu ineh ui pangeh nenganau', iamo' inan teh su luk inan ketecan.'"
LUK,Lukas,14,23,"Idi kebala tuan ineh kuan demulunneh, 'Remuat iko amé' inan dalan-dalan ratis idi su luk mapet, idi ngubuk lemulun semuet pad ruma'ku mepanu'."
LUK,Lukas,14,24,"Ui pebala nemuyuh, seburur pana' na luk idi rat arang amung-amung lemulun luk tinawar ineh miak kuman irauKu ineh.' “"
LUK,Lukas,14,25,"Mula' lemulun nenalan maya' Yésus, idi Ieh nelumi idi nepebala nedeh,"
LUK,Lukas,14,26,"""Lemulun luk amé' Negku na miak mangun ku anak sekola'Ku kudeng ieh na megateh inan tamanneh, tinanneh, awanneh, anakneh, kinanakneh luk deléi, kinanakneh luk decur, idi bururneh sebuleng pana'."
LUK,Lukas,14,27,"Idé-idé luk na maan salibneh idi maya' Negku, ieh na miak mangun ku anak sekola'Ku."
LUK,Lukas,14,28,"Kudeng seburur rat arang muyuh sikal mudut aceh pudut luk medita', ieh tudo atun ngiap raganeh, kudeng ieh miak mangeh neneh."
LUK,Lukas,14,29,"Kudeng na pieh kudeng ineh, ieh na miak mangeh pudut ineh, idi kareb ieh pangeh nenganau' dirineh, amung-amung lemulun luk nier luk kudeng ineh situnga-situnga neneh,"
LUK,Lukas,14,30,"keburi'deh, 'Lemulun ini pangeh nengimun mudut ruma' luk medita', iamo' na miak mangeh neneh.'"
LUK,Lukas,14,31,Kudeng aceh raca' amé' munu' raca' baken luk macing munu' neneh dengan dueh ngepulu' ribu lemulun na miak na ieh tudo atun idi ngerawé kudeng ieh miak tuman dengan pulu' ribu lemulun luk maya' neneh.
LUK,Lukas,14,32,"Kudeng na pieh kudeng ineh, ieh ngecuk lun dukenneh amé' papu' raca' baken kareb ieh mado, pad ngitun ratnan pedo'.”"
LUK,Lukas,14,33,"Kebala Yésus, ""Kudeng ineh teh idé-idé rat arang muyuh luk na necan amung binawehneh, na ieh miak mangun ku anak sekola'Ku."
LUK,Lukas,14,34,"""Tucu' ineh do'; iamo' kudeng tucu' ineh metalang, kudeng apehké ieh mepaci' baruh?"
LUK,Lukas,14,35,"Idi na ulekneh kuan tana' idi rimuk pana', iamo' miak talan. Lemulun luk inan lalid, do' ieh ninger."""
LUK,Lukas,15,1,Bang seaco amung-amung lemulun luk ngamung usin pupuk idi lun mesala' pana' iné' tuped iring Yésus sikal ninger balaNeh.
LUK,Lukas,15,2,"Idi lun Parisi idi guru-guru Ukum ngedureng, kebaladeh, ""Lemulun ini nawar lun mesala' idi pamung kuman dengandeh.”"
LUK,Lukas,15,3,"Idi Yésus nemada' luk pinginud ini kuandeh, kebalaNeh:"
LUK,Lukas,15,4,"""Kudeng seburur lemulun rat arang muyuh inan meratu dumba, idi sebuleng rat arangdeh metutu', naké ieh necan iwa' ngepulu' iwa' dumba bang laman idi amé' nakap luk metutu' ineh pad macing ieh ngalap neneh?"
LUK,Lukas,15,5,"Kareb ieh ngalap neneh, idi ieh nganau' neneh luun tudungneh dengan mawang niat."
LUK,Lukas,15,6,"Kareb macing ruma'neh, idi ieh nawar lun rurumneh idi lun bang bawangneh, kebalaneh, 'Do' muyuh mawang niat denganku, ngaceku ui pangeh nengalap dumbaku luk netutu' ineh.'"
LUK,Lukas,15,7,"Idi Ui pebala nemuyuh, kudeng ineh teh awang luk déi' surga ngaceku seburur lemulun luk mesala' luk uren, meluun ratnan iwa' ngepulu' iwa' burur lemulun luk matu luk na susa' uren."
LUK,Lukas,15,8,"""Kudeng seburur decur inan pulu' balad pirak, idi sebalad metutu', anunké luk ruenneh? Ieh nutud lapung idi ngapuh ruma'neh idi nakap do'-do' pad macing ieh ngalap ineh?"
LUK,Lukas,15,9,"Kareb ieh ngalap usinneh, idi ieh nawar lun rurumneh idi lun bang bawangneh, keburi'neh, 'Do' muyuh mawang niat denganku, ngaceku ui pangeh nengalap usinku luk pangeh netutu' ineh!'"
LUK,Lukas,15,10,"Ui pebala nemuyuh, kudeng ineh teh melaikat-melaikat Allah mawang niat ngaceku seburur lemulun luk mesala' uren.”"
LUK,Lukas,15,11,"Idi kebala Yésus teh, ""Inan selemulun luk inan dueh anak deléi."
LUK,Lukas,15,12,"Idi keburi' luk isuut ineh kuan tamanneh, 'O Ama', maré aceh babpat binaweh kuanku.' Idi ieh nemabpat binaweh ineh kuan didueh."
LUK,Lukas,15,13,"Na mio rat pangeh ineh, idi anak luk isuut ineh nengamung amung-amung binawehneh idi iné' bang bawang luk mado; idi déi' ieh nengebura' binawehneh dengan kekamen luk dat."
LUK,Lukas,15,14,"Kareb binawehneh nabud pinasui, idi mangun aceh iru' rayeh bang bawang ineh; idi ieh pelaba asi'."
LUK,Lukas,15,15,Idi ieh iné' ngakem kuan seburur lun bang bawang ineh; idi lemulun ineh nengecuk neneh matar barekneh déi' lati'.
LUK,Lukas,15,16,"Idi ieh melili sikal ngebor batekneh ku padak luk kenen barek ineh, iamo' seburur pana' na nemaré kuanneh."
LUK,Lukas,15,17,"Kareb ieh nengerawé do'-do', idi ieh nepebala, 'Tuda' ula' lun tebarin tamanku luk ngalap akan dengan petap, iamo' tunge' ui lélé maté ku lau!"
LUK,Lukas,15,18,"Ui sikal lemubed amé' inan tamanku idi pebala neneh, O Ama', ui pangeh nenganau' sala' pa kiung Allah idi pa kiungmu pana'."
LUK,Lukas,15,19,"Na ui mayu tetanen ku anakmu peh, do' nganau' negku mangun ku seburur lun tebarinmu.'"
LUK,Lukas,15,20,"Idi ieh nenalan idi iné' inan tamanneh. ""Iamo' kareb ieh mado, tamanneh pangeh nekali' neneh, idi niatneh sigio ngaceku méi' neneh, idi tamanneh nupun nengapel dierneh idi nemuen neneh."
LUK,Lukas,15,21,"Idi keburi' anakneh kuanneh, 'O Ama', ui pangeh nenganau' sala' pa kiung Allah idi pa kingmu pana', na ui mayu tetanen ku anakmu peh.'"
LUK,Lukas,15,22,"Iamo' tamanneh nenawar demulun-demulunneh, kebalaneh, 'Do' nguit dengan mesaget kuyu' buyor luk do' tu-tu idi ngayung neneh, idi ngebpul aceh susing luun bua' ticu'neh idi kasut luun kukudneh."
LUK,Lukas,15,23,"Idi nguit anak sapi' luk melamu, idi ngeret neneh, do' tau irau."
LUK,Lukas,15,24,"Ngaceku anakku ini pangeh naté idi muli' mulun. Ieh pangeh neraruh, idi pangeh nelemubed.' Idi ideh pana' nengimun do' ria'."
LUK,Lukas,15,25,"""Idi anakneh luk rayeh ineh déi' lati'. Kareb ieh muli' idi muneng ku ruma' ineh, idi ieh neninger uni suling idi lun ngalai."
LUK,Lukas,15,26,"Idi ieh nenawar seburur rat arang demulunneh idi nengitun, anunké luk mangun ineh."
LUK,Lukas,15,27,"Idi keburi' demulun ineh kuanneh, 'Kinanakmu luk isuut pangeh nuli', idi tamanmu nengeret aceh anak sapi' luk melamu ineh, ngaceku ieh pangeh nengalap neneh lemubed dengan ulun luk do'.'"
LUK,Lukas,15,28,"Idi anak luk rayeh ineh museh na sikal semuet bang ruma', idi tamanneh neremuat ngubuk neneh semuet."
LUK,Lukas,15,29,"Iamo' kebalaneh nan tamanneh, 'Tuda' lak kinioneh ui ngakem kuanmu nateh ui nengelaba sebuleng ukummu; idi nateh iko nemaré aceh anak amék, pad ui irau dengan lun rurumku."
LUK,Lukas,15,30,"Iamo' kareb anakmu ini luk pangeh nengabud binawehmu ineh ku decur luk mesawa' nelemubed, idi iko nengeret anak sapi' luk melamu kuanneh.'"
LUK,Lukas,15,31,"Idi kebala tamanneh, 'O anakku, iko megéi' idi denganku, idi amung-amung babpatku ineh mangun ku babpatmu."
LUK,Lukas,15,32,"Do' tau irau idi mawang niat, ngaceku kinanakmu ini pangeh naté idi muli' mulun; ieh pangeh neraruh idi nelemubed teh.' """
LUK,Lukas,16,1,"Kebala Yésus kuan anak-anak sekola' ineh, ""Inan seburur lun do' luk inan selemulun luk ngasa' binawehneh; idi lemulun ineh inadu' lun baken inan tuanneh ngaceku nengebura' binaweh tuanneh."
LUK,Lukas,16,2,"Idi tuan ineh nenawar neneh, idi kebalaneh, 'Anunké luk pindengerku ratnan iko luk inadu' lun? Maré negku nekini aceh surat luk ngegala' ratnan binawehku luk bang paladmu, ngaceku na iko miak mangun ku lun ngasa' binawehku peh.'"
LUK,Lukas,16,3,"Idi keburi' lun luk ngasa' binawehneh ineh bang niatneh, 'Anunké luk miak ruenku? Ngaceku tuanku nala' negku ratnan kekamen ngasa' binaweh ini? Idi ngukat tana' ui na metueh, idi mutuh usin mo'-mo' pana' ui migu'."
LUK,Lukas,16,4,Nekini ui kali' anun luk miak ruenku kareb ui pangeh tila' ratnan kekamen ngasa' binaweh ini pad ui miak lapen semuet bang ruma' lun baken.'
LUK,Lukas,16,5,"Idi ieh nenawar anid-anid lemulun luk pangeh nepebaleh inan tuanneh idi nepebala kuan luk pun-pun, 'Tuda' balehmu inan tuanku?'"
LUK,Lukas,16,6,"Keburi'neh, 'Umau saitun meratu ngutin.' Idi keburi'neh kuanneh, 'Ngalap surat balehmu ini, do' iko tudo miket idi ngayud limeh ngepulu'.'"
LUK,Lukas,16,7,"Idi ieh nepebala kuan luk baken, 'Iko ini tuda'ké balehmu?' Idi keburi'neh, 'Padé 8,000 gatang.' Idi keburi'neh kuanneh, 'Ngalap surat balehmu ini, ngayud 6,000.'"
LUK,Lukas,16,8,"Idi tuanneh ineh pana' nengubur lun luk ngasa' binawehneh luk na matu ineh, ngaceku ratnan luk inau'neh ineh dengan ilehneh; ngaceku anak-anak tana' ini meluun ileh ratnan anak-anak acang.”"
LUK,Lukas,16,9,"Idi teh kebala Yésus, ""Ui pebala nemuyuh: nganau' lun rurum kuan burur muyuh sebuleng dengan binaweh tana' ini luk na matu ineh; idi kareb binaweh tana' ini metutu' rat nemuyuh, muyuh miak lapen amé' bang ruma' luk meruked."
LUK,Lukas,16,10,"Lemulun luk lutep niat bang kekamen luk isuut ini, ieh teh lutep niat bang kekamen luk rayeh; idi lemulun luk na matu bang kekamen luk isuut, ieh teh na matu bang kekamen luk rayeh."
LUK,Lukas,16,11,"Kudeng muyuh na lutep niat ngimet binaweh tana' ini, idéké luk merapet nemuyuh ratnan binaweh luk matu?"
LUK,Lukas,16,12,"Kudeng muyuh na lutep niat dengan binaweh lun baken, idéké luk miak maré kuan muyuh binaweh muyuh sebuleng?"
LUK,Lukas,16,13,"""Na luk idi seburur demulun miak ngakem kuan dueh tuan, ngaceku na miak na seburur inanneh megateh idi luk baken ineh inanneh mawa, idi ieh ngimet meraben dengan seburur idi ngedat luk baken. Idi muyuh na miak mangun ku demulun Allah idi demulun usin.”"
LUK,Lukas,16,14,"Kareb lun Parisi neninger amung bala luk kudeng ineh, idi ideh nesitunga nan Yésus, ngaceku ideh melili ku usin."
LUK,Lukas,16,15,"Iamo' kebala Yésus nedeh, ""Muyuh luk ngatu burur muyuh sebuleng pa kiung lemulun, iamo' Allah kali' niat muyuh; ngaceku anun-anun luk siren medita' pa kiung lemulun, na ulekneh pa kiung Allah."
LUK,Lukas,16,16,"""Ukum Musa ineh idi surat nabi-nabi lutep pad macing kareb Yahya; idi rat kareb ineh pana' Imet Allah bida' peh, idi anid-anid lemulun singaro semuet bang ineh."
LUK,Lukas,16,17,Iamo' meluun malé langit idi tana' ini metutu' ratnan ngetutu' sesuut Ukum Musa.
LUK,Lukas,16,18,"""Idé-idé luk ngelagkan awanneh, idi ngaweh lun baken teh, ieh pasét peh; idi lemulun luk ngaweh decur luk ligkan deléi ineh idi ieh pana' pasét teh."
LUK,Lukas,16,19,"""Inan seburur lun do'; idi ieh ngayung ku kibung luk sia' merirem idi kibung luk mesalud, idi mulun dengan do' anid-anid aco."
LUK,Lukas,16,20,"Inan teh seburur lun masi' luk mebaké, ngadanneh Lasarus, telubid munung tanga' lun do' ineh."
LUK,Lukas,16,21,Idi ieh melili ku areg nuba' luk luun téng lun do' ineh; idi uko' pana' macing ngil bakéneh ineh.
LUK,Lukas,16,22,"Idi na mio ratnan ineh lemulun luk mutuh usin ineh pana' naté idi inuit melaikat amé ni Ibrahim. Idi lun do' ineh pana' naté teh, idi ieh tinanem."
LUK,Lukas,16,23,"Ieh pelaba dereh bang Su luk inan Até, idi ieh netukag, idi nenier Ibrahim luk mado idi Lasarus iringneh."
LUK,Lukas,16,24,"Idi ieh nengitang, keburi'neh, 'O tamanku Ibrahim! Méi' negku, idi ngecuk Lasarus amé' negku idi ngerereb paped bua' ticu'neh bang abpa', idi ngeteneb dila'ku ngaceku ui pelaba dereh bang apui ini.'"
LUK,Lukas,16,25,"Iamo' kebala Ibrahim, 'O anakku, do' ngerawé, iko pangeh nengalap luk do' kareb iko mulun, idi Lasarus ini nengalap dereh; iamo' nekini ieh inubuk peh, iamo' iko pidereh peh."
LUK,Lukas,16,26,"Idi teh arang muyuh dengan kai inan aceh lubang luk rayeh, pad lemulun rat ieni luk sikal amé' déi' na miak, idi lemulun rat déi' pana' na miak guta amé' nekai.'"
LUK,Lukas,16,27,"Idi keburi' lun do' ineh, 'Ngaceku ineh, ui mutuh namu ngecuk neneh amé' ruma' tamanku,"
LUK,Lukas,16,28,"ngaceku ui inan limeh kinanak deléi; do' ieh maré kali' kuandeh, pad ideh na miak semuet bang dereh ini.'"
LUK,Lukas,16,29,"Iamo' kebala Ibrahim, 'Ideh inan surat Musa idi nabi-nabi pana', do' ideh maya' ineh.'"
LUK,Lukas,16,30,"Idi keburi' lun do' ineh, 'Na ineh petap, O tamanku Ibrahim, iamo' kudeng seburur lemulun rat arang lun naté amé' nedeh, kali' rungen ideh uren.'"
LUK,Lukas,16,31,"Iamo' kebala Ibrahim, 'Kudeng ideh na sikal ninger surat Musa idi nabi- nabi, meluun teh ideh na miak mubuk kudeng seburur lemulun tumui rat arang lun naté pana'.' """
