source,lun_bawang,english,type
t4t,"Idi kebala Tuhan, ""Kudeng inan limeh ngepulu' burur lun bang bawang Sodom, luk matu kali'Ku, idi ngaceku lemulun ineh kali' rungen Ui ngulun bawangdeh ineh.”","Yahweh replied, “If I find 50 righteous people in Sodom, I will spare the whole place/city for their sake.”",sentence
t4t,"Idi kebala Ibrahim, ""Matu, ui ini lemulun mo'. Ui mutuh do' ngaceku ui mekuu' pebala inan Tuhan.","Abraham replied, “I should not be bold like this and speak to you, God, because I am as worthless as dust and ashes MET.",sentence
t4t,"Kudeng arang luk limeh ngepulu' burur luk matu ineh inan limeh luk na matu, miakké Tuhan ngusag bawang ineh ngaceku limeh burur luk na matu ineh?"" Idi kebala Tuhan, ""Ui na miak ngusag bawangdeh kudeng Ui nier apat ngepulu' limeh burur luk matu su ineh.”","But what will you do if there are only 45 righteous people? Will you destroy everyone in the whole city because there are only 45 and not 50 righteous people?” Yahweh replied, “I will not destroy it if I find that there are 45 righteous people.”",sentence
t4t,"Idi teh kebala Ibrahim, ""Kian inan apat ngepulu' burur mo' luk matu lek."" Idi kebala Tuhan, ""Ngaceku apat ngepulu' burur lemulun luk matu na Ui miak ngusag bawang ineh.”","Abraham continued to speak to him like this, saying, “What will you do if you find that there are only 40 righteous people there?” Yahweh replied, “I will not destroy them all, for the sake of the 40.”",sentence
t4t,"Idi kebala Ibrahim, ""Do' Tuhan na museh ku balaku, ngaceku ui sikal pebala teh. Kian inan teluh ngepulu' burur mo' luk matu bang bawang ineh."" Idi kebala Tuhan, ""Na Ui miak ngusag bawang ineh kudeng Ui nier teluh ngepulu' burur luk matu.”","Abraham said, “God, please don’t be angry now. Let me speak again. What will you do if there are only 30 righteous people?” He replied, “I will not do it if I find that there are 30 there.”",sentence
t4t,"Kebala Ibrahim, ""Ui mutuh do' ngaceku ui mekuu' pebala inan Tuhan. Kian, inan dueh ngepulu' burur lemulun luk matu lek."" Kebala Tuhan, ""Ratnan dueh ngepulu' burur lemulun luk matu, na Ui miak ngusag bawang ineh.”","Abraham said, “I should not be bold and speak to you like this, God. But what will you do if you find that there are only 20 righteous people there?” He replied, “I will not destroy the whole city, for the sake of those 20.”",sentence
t4t,"Idi kebala Ibrahim teh, ""O Tuhan, aleg museh, idi ui sikal pebala teh sekua' ini mo'. Kian, inan pulu' burur lemulun luk matu lek."" Idi kebala Tuhan, ""Ngaceku pulu' burur lemulun luk matu na Ui miak ngusag bawang ineh.”","Abraham said, “God, don’t be angry now. Just let me speak one time more. What will you do if you find that there are only ten righteous people there?” Yahweh answered, “I will not destroy the city for the sake of those ten.”",sentence
t4t,"Idi ideh nenawar ni Lut, kebaladeh, ""Iapehké lemulun luk nacing namu malem ini? Nguit nedidueh amé' nekai, pad kai pamung nedidueh.","They called out to Lot, saying, “Where are the men who came to your house this evening? Bring them out, so that we can have sex with them!” EUP",sentence
t4t,"Kebalaneh, ""O kinanakku, aleg muyuh nganau' luk dat kudeng ineh.","He said to them, “My friends, don’t do such an evil thing!",sentence
t4t,"Idi kebala didueh ni Lut, ""Inanké pupumu tungé', ieh ineh iban, anak deléi idi decur, idi idé-idé luk iko kuan bang bawag ini? Do' nguit nedeh remuat rat ieni.","Then the two angels said to Lot, “Who else is with you here? If you have sons or sons-in-law or daughters or anyone else in the city who is related to you, take them out of the city,",sentence
t4t,"Idi Lut iné' mada' deléi luk sikal ngaweh anak decurneh, kebalaneh, ""Miket remuat rat bang bawang ini, ngaceku Tuhan sikal ngusag neneh."" Iamo' didueh ngerawé Lut marot nedidueh.","So Lot went and spoke to the men who had pledged to marry his daughters. He said to them, “Hurry! Get out of this city, because Yahweh is about to destroy it!” But his future sons-in-law thought he was joking.",sentence
t4t,"Idi kareb masat aco, idi melaikat ineh nengubuk ni Lut, kebala didueh, ""Tumui iko, nguit awanmu idi dueh anak decurmu, pad iko na maté kareb Tuhan ngukum bawang ini.”","As it was about to dawn the next morning, the two angels urged Lot, saying, “Get up quickly! Take your wife and your two daughters who are here with you and leave! If you don’t, you will die when we destroy/Yahweh destroys the city!”",sentence
t4t,"Idi kareb didueh pangeh nenguit nedeh remuat, idi kebala didueh, ""Upun muyuh; aleg muyuh lumi pa puet idi aleg ucu' luun raked ini. Upun muyuh matun pegkung, pad muyuh na maté.”","When they were outside the city, one of the angels said, “If you want to remain alive, run away quickly! Don’t look back! And don’t stop anywhere in the valley! Flee to the hills! If you don’t, you will die!”",sentence
t4t,"Idi kebala Lut, ""Mutuh do', O Tuan;","But Lot said to one of the angels, “No, sir, don’t make me do that!",sentence
t4t,"Idi kebala melaikat ineh, ""Mo miak! Na ui ngusag bawang luk bilamu ineh.","One of the angels said to Lot, “I will allow you to do what you have requested MTY. I will not destroy the little town you are speaking about.",sentence
t4t,"Idi kebala anakneh luk rayeh nan kinanakneh luk isuut, ""I Ama' pangeh mengered, idi na luk idi deléi bang bawang ini luk miak pamung rudap dengan kiteh mepad kudeng lawé luk pekalai bang tana' ini.","One day the older daughter said to ◄the younger daughter/her sister►, “Our father is old, and there is no man in this area who can have sex EUP with us, as people all over the earth do.",sentence
t4t,"Idi kebalaneh ratnan awanneh Sara, ""Ieh ineh kinanakku."" Idi Abimelek raca' Gerar ineh nengecuk nelun ngalap ni Sara.","While he was there, he told people that Sarah was his sister, not his wife. Then King Abimelech of Gerar sent some of his men to Sarah, and they brought her to him to be his wife.",sentence
t4t,"Iamo' kebala Allah ni Abimelek bang nupineh, ""Iko malé maté, ngaceku decur luk pangeh ilapmu ineh awan dulun.”","But God appeared to Abimelech in a dream during the night and said to him, “Listen to me! You are going to die because the woman you took is another man’s wife.”",sentence
t4t,"Iamo' Abimelek nateh nepamung denganneh. Idi kebalaneh, ""O Tuhan, ui na sala'! Kudeng apehké Iko miak ngaté negku idi pupuku?","But Abimelech had not had sex EUP with her, so he said, “God, since the people of my nation and I am innocent; will you kill me?",sentence
t4t,"Idi kebala Tuhan neneh bang nupineh, ""Mo, Ui kali' idi dengan mesiri niatmu, iko nenganau' ineh. Idi teh pangeh Ui nemebpeng namu na miak nganau' sala' pa kiungKu. Idi na Ui nenima' namu ngakem decur ineh.","God said to him in another dream, “Yes, I know that your motives were pure. That is why I truly prevented you from sinning against me. I did not allow you to have sex EUP with her.",sentence
t4t,Ngudehké iko nenganau' kudeng ineh?”,"Abimelech asked Abraham, “What was your reason for doing this?”",sentence
t4t,"Idi kebala Ibrahim, ""Ngaceku bang terawéku, dengan matu-matu lun bang bawang ini na matot inan Allah, kali' rungen ideh ngaté negku ngaceku ratnan awanku ini.","Abraham replied, “I said that because I thought, ‘They certainly do not respect God in this place. If they don’t respect God, they will not respect relationships with others. If I say she is my sister, they will try to pay me a bride price to get her. But if I say she is my wife, they will kill me to get her.’",sentence
t4t,"Idi kareb Allah nengecuk negku nalan rat ruma' tamanku, idi kebalaku neneh, 'Do' iko méi' kuanku, idi iapeh-iapeh luk ulek kiteh do' mala negku kinanakmu.' “","Later, when God told me to move away from my father’s household, I said to her, ‘This is the way you can show that you love me: Everywhere we go, say about me, “This is my brother.”’”",sentence
t4t,"Idi kebalaneh ni Ibrahim, ""Idi amung-amung tana'ku ineh pa kiungmu. Tudo mo' iapeh-iapeh luk pianmu.”","And Abimelech said to him, “Look! All my land is here in front of you. Live in whatever place you like!”",sentence
t4t,"Idi kebalaneh ni Sara, ""Idi kuan kinanakmu ini, ui pangeh nemaré meribu balad pirak mangun ku tanu' iko na mesala' siren amung lun denganmu. Idi amung-amung lemulun miak kali' iko na mesala'.”","And he said to Sarah, “Look here, I am giving 1,000 pieces of silver to your brother. This is to insure that no one will bring up this matter again and say that I have done something wrong. EUP, IDM”",sentence
t4t,"Idi kebala Sara, ""Allah nenganau' negku mawang niat idi meriruh, pad amung-amung lemulun luk ninger bala ineh miak meriruh denganku.”","And Sarah said, “Although I was sad before because I did not have any children, God has now enabled me to laugh, and everyone who hears about what God has done for me will laugh with me.”",sentence
t4t,"Idi teh kebalaneh, ""Idéké luk nepebala kuan Ibrahim, 'Sara miak niti' anak'? Iamo' ui pangeh nenganak aceh anak deléi kuanneh kareb ieh mengered.”","Then she also said, “No one would have said to Abraham that some day Sarah would nurse a child, but I have given birth to a son when Abraham is very old.”",sentence
t4t,"Idi kebala Sara ni Ibrahim, ""Masut demulun decur ini dengan anakneh. Ngaceku anak demulun decur ineh na miak ngalap babpat pad-pad dengan anakku Isak.”","So she said to Abraham, “Get rid of that slave woman from Egypt and her son! I do not want the son of that slave woman to be alone (OR, to be an heir along with) my son, Isaac!”",sentence
t4t,"Iamo' kebala Tuhan ni Ibrahim, ""Aleg mesusa' ratnan anak ineh idi ratnan demulumu pana'. Idi anun-anun luk bila Sara namu, do' iko nganau', ngaceku ratnan Isak, inulmu miak tetanen.","But God said to Abraham, “Do not be distressed about your son, Ishmael, and about your maidservant, Hagar. Do everything that Sarah tells you to do. Listen to her, because Isaac is the one who will be considered the ancestor of the descendants I promised to give you.",sentence
t4t,"Idi ieh nenalan, idi netudo limeh ngepulu' depeh kiadoneh rat ni Ismail. Kebalaneh, ""Na ui tuman nier anakku ini maté."" Idi ieh netudo mado rat neneh idi anak ineh nangi'.","Then she went and sat nearby, about ◄as far as someone can shoot an arrow/100 meters away►, because she thought, “I cannot endure seeing my son die!” As she sat there, she began to cry loudly MTY.",sentence
t4t,"Kareb ineh Abimelek dengan Pikol, lun rayeh bawehneh, nepebala ni Ibrahim, ""Allah idi denganmu bang amung-amung kekamenmu.","At that time, King Abimelech and Phicol, the commander of his army, said to Abraham, “It is clear that God helps you with everything that you do.",sentence
t4t,"Idi kebala Ibrahim, ""Mo, ui pejani'.”",So Abraham promised to do that.,sentence
t4t,"Idi kebala Abimelek, ""Na ui kali' idé luk nenganau' kudeng ineh. Idi teh iko na nemaré kali' negku. Ini mo' ui kali'.”","But Abimelech said, “I do not know who has done that. You did not tell me previously, and I did not hear about it until today.”",sentence
t4t,"Idi kebala Abimelek ni Ibrahim, ""Ku anun dumba tineh luk tudu' ini luk pangeh itadmu?”","Abimelech asked Abraham, “What are these seven female lambs that you have separated from the rest of your flock?”",sentence
t4t,"Idi kebala Ibrahim, ""Tudu' anak dumba ini lapenmu rat bang paladku mangun ku aceh tanu' kuanku ratnan ui pangeh nengukat subuk ini.”","Abraham replied, “I want you truly to accept these female lambs from me SYN, so that it may be a ◄public witness/proof► that this well belongs to me because I dug it.”",sentence
t4t,"Pangeh amung-amung ineh nangun, Allah nenutun Ibrahim, kebalaNeh, ""O Ibrahim!"" Idi kebala Ibrahim, ""Anun idi, Tuhan?”","Several years later, God tested Abraham to find out whether Abraham really trusted in him and would obey him. He called out to Abraham, and Abraham replied, “I’m here.”",sentence
t4t,"Idi kebala Allah, ""Ngalap anak bulengmu, Isak luk inanmu mawa, idi amé' déi' tana' Moria. Idi maré neneh sabpen ku aceh baré kuanKu luun aceh surud luk badénKu namu.”","God said, “Your son, Isaac, whom you love very much, is the only son who is still here with you. But take him and go together to the Moriah region. Offer him as a sacrifice like a burnt offering, on a hill that I will show you.”",sentence
t4t,"Idi kebalaneh nan demulunneh, ""Tudo su ini medueh dengan keladai ineh, idi ui dengan anakku ini miak amé' déi'. Kareb kai pangeh sembayang kai miak lemubed matun nemedueh teh.”","Abraham said to his servants, “You two stay here with the donkey while the boy and I go over there. We will worship God there, and then we will come back to you.”",sentence
t4t,"Idi kebala Isak, ""O Ama'!"" Idi kebala Ibrahim, ""Anun idi, Asi?"" Idi kebala Isak, ""Siruh, ini apui idi kayuh. Iamo' iapeh anak dumba luk barén sabpen ineh?”","Then Isaac spoke to his father Abraham, saying, “My father!” Abraham replied, “Yes, my son, I’m here!” Isaac said, “Look, we have wood and coals to light a fire, but where is the lamb for the burnt offering?”",sentence
